h,data_alvo,real,pred,algoritmo,perda,conjunto
1,2025-07-06,13.0,18.803045909551802,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-07-13,7.0,13.925454285564449,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-07-20,9.0,10.479243437566232,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-07-27,5.0,5.86349583397579,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-08-03,4.0,1.8304051331597775,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-08-10,11.0,2.101752707385384,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-08-17,9.0,7.863965122599655,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-08-24,4.0,6.322442321465404,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-08-31,8.0,2.4727114373597736,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-09-07,6.0,6.58671098071082,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-09-14,3.0,2.833552468400536,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-09-21,9.0,2.666046045780438,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-09-28,6.0,6.778513157858131,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-10-05,7.0,2.9917500451753574,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-10-12,5.0,7.3857179830953354,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-10-19,4.0,3.611250416542476,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-10-26,8.0,3.3653061588677002,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-11-02,4.0,7.43463963061713,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-11-09,0.0,4.26114144293349,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-11-16,5.0,2.910060882326583,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-11-23,2.0,3.002752856616868,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-11-30,3.0,2.772588919330624,hist_gradient_boosting,padrao,M0_sem_vetor
1,2025-12-07,2.0,2.0649742958522466,hist_gradient_boosting,padrao,M0_sem_vetor
