h,data_alvo,real,pred,variante
8,2020-07-19,0.0,0.0,A1_confirmados
8,2020-07-26,0.0,0.0,A1_confirmados
8,2020-08-02,0.0,0.0,A1_confirmados
8,2020-08-09,0.0,0.0,A1_confirmados
8,2020-08-16,0.0,0.0,A1_confirmados
8,2020-08-23,0.0,0.000730291019914785,A1_confirmados
8,2020-08-30,0.0,0.012385634712978488,A1_confirmados
8,2020-09-06,0.0,0.0,A1_confirmados
8,2020-09-13,0.0,0.0279350497158693,A1_confirmados
8,2020-09-20,0.0,0.027551599078705406,A1_confirmados
8,2020-09-27,0.0,0.1077091184876116,A1_confirmados
8,2020-10-04,0.0,0.036724425244904,A1_confirmados
8,2020-10-11,0.0,0.2502868752937598,A1_confirmados
8,2020-10-18,0.0,0.09144943965506865,A1_confirmados
8,2020-10-25,0.0,0.0,A1_confirmados
8,2020-11-01,0.0,0.0,A1_confirmados
8,2020-11-08,0.0,0.0,A1_confirmados
8,2020-11-15,0.0,0.01493448834792594,A1_confirmados
8,2020-11-22,0.0,0.18316365640075602,A1_confirmados
8,2020-11-29,0.0,0.10925261175732419,A1_confirmados
8,2020-12-06,0.0,0.0056123923070323534,A1_confirmados
8,2020-12-13,0.0,0.26403538936759213,A1_confirmados
8,2020-12-20,0.0,0.41248630520223417,A1_confirmados
8,2020-12-27,0.0,1.9227116129244515,A1_confirmados
8,2021-01-03,0.0,1.7608788139361324,A1_confirmados
8,2021-01-10,0.0,3.3422825280056223,A1_confirmados
8,2021-01-17,0.0,1.4344846227789352,A1_confirmados
8,2021-01-24,0.0,2.266359561265941,A1_confirmados
8,2021-01-31,0.0,0.8770153759944722,A1_confirmados
8,2021-02-07,0.0,1.2859135057095412,A1_confirmados
8,2021-02-14,0.0,6.85350026429592,A1_confirmados
8,2021-02-21,2.0,8.347537231615437,A1_confirmados
8,2021-02-28,0.0,8.702737459393179,A1_confirmados
8,2021-03-07,1.0,30.790444338351758,A1_confirmados
8,2021-03-14,0.0,14.99713947758103,A1_confirmados
8,2021-03-21,1.0,17.919260066282977,A1_confirmados
8,2021-03-28,1.0,15.103052871674118,A1_confirmados
8,2021-04-04,9.0,27.436254200565465,A1_confirmados
8,2021-04-11,12.0,6.484288503547972,A1_confirmados
8,2021-04-18,12.0,26.3141210605764,A1_confirmados
8,2021-04-25,8.0,16.965517425196328,A1_confirmados
8,2021-05-02,7.0,9.056751487960906,A1_confirmados
8,2021-05-09,9.0,14.408533106415636,A1_confirmados
8,2021-05-16,5.0,15.740324426275743,A1_confirmados
8,2021-05-23,0.0,13.23725760105865,A1_confirmados
8,2021-05-30,1.0,30.322993857039947,A1_confirmados
8,2021-06-06,1.0,34.90931029731112,A1_confirmados
8,2021-06-13,0.0,12.201348546604947,A1_confirmados
8,2021-06-20,0.0,13.144336646783678,A1_confirmados
8,2021-06-27,0.0,7.83034932146369,A1_confirmados
8,2021-07-04,1.0,2.3527954930214383,A1_confirmados
8,2021-07-11,0.0,0.6875872318424492,A1_confirmados
8,2021-07-18,1.0,0.08018677427337821,A1_confirmados
8,2021-07-25,0.0,0.0,A1_confirmados
8,2021-08-01,0.0,0.0,A1_confirmados
8,2021-08-08,0.0,0.010723346262688893,A1_confirmados
8,2021-08-15,0.0,0.048762532419312596,A1_confirmados
8,2021-08-22,0.0,0.0,A1_confirmados
8,2021-08-29,0.0,0.275581566319109,A1_confirmados
8,2021-09-05,0.0,0.12179674716878723,A1_confirmados
8,2021-09-12,0.0,0.6122533448394806,A1_confirmados
8,2021-09-19,0.0,0.09950894853714834,A1_confirmados
8,2021-09-26,0.0,0.46688180812752667,A1_confirmados
8,2021-10-03,0.0,0.4246460709715346,A1_confirmados
8,2021-10-10,0.0,0.029828122634519852,A1_confirmados
8,2021-10-17,0.0,0.0019565586629821104,A1_confirmados
8,2021-10-24,0.0,0.0,A1_confirmados
8,2021-10-31,0.0,0.0,A1_confirmados
8,2021-11-07,0.0,0.0,A1_confirmados
8,2021-11-14,0.0,0.0,A1_confirmados
8,2021-11-21,0.0,0.007021025225164988,A1_confirmados
8,2021-11-28,0.0,0.007105052445715335,A1_confirmados
8,2021-12-05,1.0,0.0,A1_confirmados
8,2021-12-12,0.0,0.3760970490645948,A1_confirmados
8,2021-12-19,0.0,1.6659606070062707,A1_confirmados
8,2021-12-26,0.0,0.2198057291819824,A1_confirmados
8,2022-01-02,1.0,0.14940762630609952,A1_confirmados
8,2022-01-09,0.0,1.6249459147833045,A1_confirmados
8,2022-01-16,2.0,4.2166082161997736,A1_confirmados
8,2022-01-23,0.0,1.2877492396683186,A1_confirmados
8,2022-01-30,1.0,0.7416381683308118,A1_confirmados
8,2022-02-06,2.0,1.1566736611449944,A1_confirmados
8,2022-02-13,9.0,1.0279042145299637,A1_confirmados
8,2022-02-20,20.0,3.702380249730781,A1_confirmados
8,2022-02-27,51.0,16.231439289761827,A1_confirmados
8,2022-03-06,203.0,28.081443384048935,A1_confirmados
8,2022-03-13,269.0,57.07147519253316,A1_confirmados
8,2022-03-20,463.0,197.6223656630274,A1_confirmados
8,2022-03-27,482.0,116.69868728229099,A1_confirmados
8,2022-04-03,524.0,129.39264186915094,A1_confirmados
8,2022-04-10,753.0,349.33025086711507,A1_confirmados
8,2022-04-17,879.0,235.70518303765593,A1_confirmados
8,2022-04-24,569.0,125.36107688817324,A1_confirmados
8,2022-05-01,344.0,171.65709322273622,A1_confirmados
8,2022-05-08,223.0,197.58504833671384,A1_confirmados
8,2022-05-15,313.0,486.9469779350864,A1_confirmados
8,2022-05-22,122.0,389.1468120430369,A1_confirmados
8,2022-05-29,92.0,141.17856760771235,A1_confirmados
8,2022-06-05,61.0,0.0,A1_confirmados
8,2022-06-12,17.0,6.691685683719827,A1_confirmados
8,2022-06-19,26.0,19.89719869890178,A1_confirmados
8,2022-06-26,19.0,26.639478891806124,A1_confirmados
8,2022-07-03,14.0,23.673795191345313,A1_confirmados
8,2022-07-10,24.0,7.549167458916333,A1_confirmados
8,2022-07-17,13.0,7.049510370342766,A1_confirmados
8,2022-07-24,11.0,6.079541741829057,A1_confirmados
8,2022-07-31,11.0,3.8517376758649156,A1_confirmados
8,2022-08-07,3.0,5.666415393898862,A1_confirmados
8,2022-08-14,3.0,4.126004687802408,A1_confirmados
8,2022-08-21,3.0,1.526358991189901,A1_confirmados
8,2022-08-28,1.0,0.9294519058823758,A1_confirmados
8,2022-09-04,2.0,3.128244078633194,A1_confirmados
8,2022-09-11,0.0,0.9610768569044781,A1_confirmados
8,2022-09-18,3.0,0.8122437591082171,A1_confirmados
8,2022-09-25,0.0,7.759717211426818,A1_confirmados
8,2022-10-02,1.0,1.8587298749997092,A1_confirmados
8,2022-10-09,0.0,0.6520111873203933,A1_confirmados
8,2022-11-20,7.0,0.1378276984698815,A1_confirmados
8,2022-11-27,9.0,0.9712027243656188,A1_confirmados
8,2022-12-04,10.0,1.5882663798323104,A1_confirmados
8,2022-12-11,4.0,1.6368637755546984,A1_confirmados
8,2022-12-18,0.0,0.8451349083344796,A1_confirmados
8,2022-12-25,1.0,0.5437346945185934,A1_confirmados
8,2023-01-01,0.0,4.19308039391662,A1_confirmados
8,2023-01-08,3.0,119.20251286424605,A1_confirmados
8,2023-01-15,2.0,1.8733371935808116,A1_confirmados
8,2023-01-22,0.0,43.087779664856804,A1_confirmados
8,2023-01-29,2.0,12.652565656938972,A1_confirmados
8,2023-02-05,0.0,8.173593488028917,A1_confirmados
8,2023-02-12,10.0,1.4501037221422783,A1_confirmados
8,2023-02-19,7.0,0.0,A1_confirmados
8,2023-02-26,27.0,7.672122785827368,A1_confirmados
8,2023-03-05,37.0,47.96473481671853,A1_confirmados
8,2023-03-12,93.0,31.638525636246545,A1_confirmados
8,2023-03-19,199.0,144.2646758021694,A1_confirmados
8,2023-03-26,250.0,97.89829262847992,A1_confirmados
8,2023-04-02,360.0,377.05925610494637,A1_confirmados
8,2023-04-09,541.0,661.1915948085807,A1_confirmados
8,2023-04-16,589.0,590.8195028258965,A1_confirmados
8,2023-04-23,581.0,623.4254699137501,A1_confirmados
8,2023-04-30,760.0,585.799649267927,A1_confirmados
8,2023-05-07,762.0,227.44932786102237,A1_confirmados
8,2023-05-14,540.0,267.07080019882267,A1_confirmados
8,2023-05-21,473.0,262.01013725311634,A1_confirmados
8,2023-05-28,450.0,258.90845016314177,A1_confirmados
8,2023-06-04,225.0,402.0113862396959,A1_confirmados
8,2023-06-11,219.0,275.3725640772591,A1_confirmados
8,2023-06-18,66.0,48.44561032996681,A1_confirmados
8,2023-06-25,76.0,24.98583912644642,A1_confirmados
8,2023-07-02,74.0,48.34245126481146,A1_confirmados
8,2023-07-09,52.0,23.138224988226145,A1_confirmados
8,2023-07-16,32.0,73.57319500614345,A1_confirmados
8,2023-07-23,25.0,50.58133145475239,A1_confirmados
8,2023-07-30,15.0,8.537938731874199,A1_confirmados
8,2023-08-06,18.0,27.990831337065362,A1_confirmados
8,2023-08-13,13.0,23.31556753890088,A1_confirmados
8,2023-08-20,9.0,14.40171335978466,A1_confirmados
8,2023-08-27,9.0,12.04368201331106,A1_confirmados
8,2023-09-03,1.0,5.012494317492735,A1_confirmados
8,2023-09-10,9.0,4.705321580571012,A1_confirmados
8,2023-09-17,3.0,3.502464696567577,A1_confirmados
8,2023-09-24,0.0,2.8826583478241643,A1_confirmados
8,2023-10-01,5.0,3.8117439564914317,A1_confirmados
8,2023-10-08,5.0,2.1665824827727165,A1_confirmados
8,2023-10-15,4.0,2.9982516492769014,A1_confirmados
8,2023-10-22,3.0,2.0359010477639643,A1_confirmados
8,2023-10-29,7.0,1.50451197567022,A1_confirmados
8,2023-11-05,6.0,9.512089210122909,A1_confirmados
8,2023-11-12,0.0,8.661258223880655,A1_confirmados
8,2023-11-19,3.0,7.652176892279953,A1_confirmados
8,2023-11-26,3.0,7.487441419654245,A1_confirmados
8,2023-12-03,7.0,9.747162566112507,A1_confirmados
8,2023-12-10,3.0,6.203061049733704,A1_confirmados
8,2023-12-17,3.0,2.891999104085064,A1_confirmados
8,2023-12-24,10.0,2.3024515383764887,A1_confirmados
8,2023-12-31,9.0,3.038363790248114,A1_confirmados
8,2024-01-07,11.0,5.479459017869774,A1_confirmados
8,2024-01-14,12.0,5.715081427324177,A1_confirmados
8,2024-01-21,30.0,9.009939371087334,A1_confirmados
8,2024-01-28,39.0,6.832975671199696,A1_confirmados
8,2024-02-04,80.0,27.26413121089366,A1_confirmados
8,2024-02-11,156.0,67.50608914302067,A1_confirmados
8,2024-02-18,249.0,122.45470312972029,A1_confirmados
8,2024-02-25,558.0,315.1073108541136,A1_confirmados
8,2024-03-03,1311.0,519.2165252693279,A1_confirmados
8,2024-03-10,1227.0,540.0034685947468,A1_confirmados
8,2024-03-17,995.0,523.6038130695855,A1_confirmados
8,2024-03-24,1109.0,792.5816147192253,A1_confirmados
8,2024-03-31,1601.0,1014.5232251888159,A1_confirmados
8,2024-04-07,1849.0,1072.963682849022,A1_confirmados
8,2024-04-14,1783.0,810.3488553510953,A1_confirmados
8,2024-04-21,1855.0,795.0350648618358,A1_confirmados
8,2024-04-28,1347.0,1314.0767604307077,A1_confirmados
8,2024-05-05,911.0,998.6187239713878,A1_confirmados
8,2024-05-12,1510.0,755.9022873563354,A1_confirmados
8,2024-05-19,646.0,268.27583032369637,A1_confirmados
8,2024-05-26,520.0,346.0216360684774,A1_confirmados
8,2024-06-02,199.0,279.62372634317785,A1_confirmados
8,2024-06-09,263.0,305.60308209178237,A1_confirmados
8,2024-06-16,277.0,275.65912113907166,A1_confirmados
8,2024-08-11,16.0,22.76561580118575,A1_confirmados
8,2024-08-18,13.0,7.513610937223066,A1_confirmados
8,2024-08-25,14.0,11.279611025491308,A1_confirmados
8,2024-09-01,9.0,2.71377606067685,A1_confirmados
8,2024-09-08,7.0,3.4698489233542764,A1_confirmados
8,2024-09-15,10.0,3.172022391601014,A1_confirmados
8,2024-09-22,7.0,4.61062108486189,A1_confirmados
8,2024-09-29,3.0,7.653990492404751,A1_confirmados
8,2024-10-06,6.0,9.382825287113354,A1_confirmados
8,2024-10-13,2.0,2.9291516120793055,A1_confirmados
8,2024-10-20,3.0,7.956829001748304,A1_confirmados
8,2024-10-27,3.0,2.076739028388409,A1_confirmados
8,2024-11-03,1.0,3.72173775491753,A1_confirmados
8,2024-11-10,2.0,4.613144806501471,A1_confirmados
8,2024-11-17,0.0,4.409187592886232,A1_confirmados
8,2024-11-24,7.0,3.2317041615985844,A1_confirmados
8,2024-12-01,4.0,3.7559482204312755,A1_confirmados
8,2024-12-08,5.0,5.043195490628794,A1_confirmados
8,2024-12-15,1.0,2.1171480861710656,A1_confirmados
8,2024-12-22,1.0,2.626340942888226,A1_confirmados
8,2024-12-29,19.0,4.286368103069922,A1_confirmados
8,2025-01-05,26.0,3.6895172287835916,A1_confirmados
8,2025-01-12,32.0,13.695214063192603,A1_confirmados
8,2025-01-19,37.0,24.447217805180085,A1_confirmados
8,2025-01-26,47.0,32.208072677988945,A1_confirmados
8,2025-02-02,75.0,27.672097066426215,A1_confirmados
8,2025-02-09,161.0,89.89141603654761,A1_confirmados
8,2025-02-16,245.0,109.90954206580231,A1_confirmados
8,2025-02-23,383.0,185.2915404804949,A1_confirmados
8,2025-03-02,494.0,683.6867607365334,A1_confirmados
8,2025-03-09,917.0,814.957603538618,A1_confirmados
8,2025-03-16,1199.0,925.2416453273634,A1_confirmados
8,2025-03-23,1801.0,1295.1150496397684,A1_confirmados
8,2025-03-30,2381.0,1124.213894684148,A1_confirmados
8,2025-04-06,2184.0,1660.113326918057,A1_confirmados
8,2025-04-13,2247.0,1498.8518666885589,A1_confirmados
8,2025-04-20,2229.0,1597.5832536346365,A1_confirmados
8,2025-04-27,2212.0,1162.102832837119,A1_confirmados
8,2025-05-04,2159.0,693.417306366829,A1_confirmados
8,2025-05-11,1944.0,868.3405587192449,A1_confirmados
8,2025-05-18,1988.0,1155.9247628359155,A1_confirmados
8,2025-05-25,883.0,1042.6483212485418,A1_confirmados
8,2025-06-01,579.0,225.00747812362843,A1_confirmados
8,2025-06-08,257.0,418.53348400119177,A1_confirmados
8,2025-06-15,105.0,343.38598268643455,A1_confirmados
8,2025-06-22,50.0,322.07066121354956,A1_confirmados
8,2025-06-29,22.0,224.19843641660805,A1_confirmados
8,2025-07-06,13.0,79.61300032137136,A1_confirmados
8,2025-07-13,7.0,48.3181375070072,A1_confirmados
8,2025-07-20,9.0,22.760734066709748,A1_confirmados
8,2025-07-27,5.0,4.406894334561217,A1_confirmados
8,2025-08-03,4.0,9.535744873225944,A1_confirmados
8,2025-08-10,11.0,9.710329044816534,A1_confirmados
8,2025-08-17,9.0,9.808673068043367,A1_confirmados
8,2025-08-24,4.0,6.2324635019151,A1_confirmados
8,2025-08-31,8.0,6.188920740650187,A1_confirmados
8,2025-09-07,6.0,2.772712757701464,A1_confirmados
8,2025-09-14,3.0,4.451308205781139,A1_confirmados
8,2025-09-21,9.0,2.3840126079998005,A1_confirmados
8,2025-09-28,6.0,4.484956244501045,A1_confirmados
8,2025-10-05,7.0,3.798318833860527,A1_confirmados
8,2025-10-12,5.0,4.160124458970552,A1_confirmados
8,2025-10-19,4.0,3.1963156040942815,A1_confirmados
8,2025-10-26,8.0,5.622179575679712,A1_confirmados
8,2025-11-02,4.0,6.1114937216823435,A1_confirmados
8,2025-11-09,0.0,4.54954548254753,A1_confirmados
8,2025-11-16,5.0,4.829062004997185,A1_confirmados
8,2025-11-23,2.0,3.576040684341132,A1_confirmados
8,2025-11-30,3.0,4.144829926843606,A1_confirmados
8,2025-12-07,2.0,2.5139152768931132,A1_confirmados
8,2025-12-14,1.0,4.074268297823891,A1_confirmados
8,2025-12-21,1.0,3.208093064618155,A1_confirmados
8,2025-12-28,0.0,4.039262162824461,A1_confirmados
8,2026-01-04,2.0,5.593244453824788,A1_confirmados
8,2026-01-11,1.0,5.054916248069894,A1_confirmados
8,2026-01-18,1.0,17.309835137592263,A1_confirmados
8,2026-01-25,1.0,40.74835787951796,A1_confirmados
8,2026-02-01,1.0,105.75999053125412,A1_confirmados
12,2020-06-07,0.0,34.06628136803268,A1_confirmados
12,2020-06-14,0.0,7.569673982306367,A1_confirmados
12,2020-06-21,0.0,22.67158699636958,A1_confirmados
12,2020-06-28,0.0,27.90057887922506,A1_confirmados
12,2020-07-05,0.0,13.666141421098944,A1_confirmados
12,2020-07-12,0.0,0.0,A1_confirmados
12,2020-07-19,0.0,0.0,A1_confirmados
12,2020-07-26,0.0,0.0,A1_confirmados
12,2020-08-02,0.0,1.2222620924059615,A1_confirmados
12,2020-08-09,0.0,0.0,A1_confirmados
12,2020-08-16,0.0,0.04387203540360721,A1_confirmados
12,2020-08-23,0.0,0.0,A1_confirmados
12,2020-08-30,0.0,0.0702732430268339,A1_confirmados
12,2020-09-06,0.0,0.0,A1_confirmados
12,2020-09-13,0.0,0.0,A1_confirmados
12,2020-09-20,0.0,0.0426912538235307,A1_confirmados
12,2020-09-27,0.0,0.008686544028330655,A1_confirmados
12,2020-10-04,0.0,0.0,A1_confirmados
12,2020-10-11,0.0,0.0,A1_confirmados
