h,data,real,pred,naive
4,2022-09-04,1.0,2.4103615101853,2.0
4,2022-09-11,0.0,0.7002011783055918,0.0
4,2022-09-18,1.0,-0.052888525093388324,3.0
4,2022-09-25,0.0,0.48614382093105285,0.0
4,2022-10-02,0.0,0.1836056472844671,1.0
4,2022-10-09,6.0,0.11796575708879317,0.0
4,2022-10-16,11.0,1.6136221228241665,1.0
4,2022-10-23,7.0,-0.034832493647339896,0.0
4,2022-10-30,9.0,0.2761832193073557,0.0
4,2022-11-06,10.0,4.381690297330467,6.0
4,2022-11-13,4.0,4.3359966915431505,11.0
4,2022-11-20,0.0,5.6256620408067235,7.0
4,2022-11-27,1.0,6.2791078572492,9.0
4,2022-12-04,0.0,2.897455428045945,10.0
4,2022-12-11,3.0,4.826114379144227,4.0
4,2022-12-18,2.0,9.154858191975363,0.0
4,2022-12-25,0.0,-3.103816488946203,1.0
4,2023-01-01,2.0,0.07874929805702137,0.0
4,2023-01-08,0.0,-0.6329895319170031,3.0
4,2023-01-15,10.0,-0.8929733507766304,2.0
4,2023-01-22,7.0,10.156596420734951,0.0
4,2023-01-29,27.0,27.51749583476724,2.0
4,2023-02-05,37.0,136.16059670492726,0.0
4,2023-02-12,93.0,519.5080370012604,10.0
4,2023-02-19,199.0,251.4738384651423,7.0
4,2023-02-26,250.0,485.5635175178349,27.0
4,2023-03-05,360.0,84.71840541906903,37.0
4,2023-03-12,541.0,425.7844071627094,93.0
4,2023-03-19,589.0,449.96749009017225,199.0
4,2023-03-26,581.0,631.4025170335425,250.0
4,2023-04-02,760.0,619.6415656244942,360.0
4,2023-04-09,762.0,336.4486222559197,541.0
4,2023-04-16,540.0,346.96315596811854,589.0
4,2023-04-23,473.0,328.6037868568798,581.0
4,2023-04-30,450.0,399.9351540461366,760.0
4,2023-05-07,225.0,246.56876614553124,762.0
4,2025-09-07,7.0,1.3115269562119094,6.0
4,2025-09-14,5.0,0.9298670195810231,3.0
4,2025-09-21,4.0,4.253572984966929,9.0
4,2025-09-28,8.0,3.895917581082227,6.0
4,2025-10-05,4.0,3.025154895974431,7.0
4,2025-10-12,0.0,4.021705953221639,5.0
4,2025-10-19,5.0,2.125284970903017,4.0
4,2025-10-26,2.0,3.3431330820892855,8.0
4,2025-11-02,3.0,2.188763602523501,4.0
4,2025-11-09,2.0,1.7202163421977348,0.0
4,2025-11-16,1.0,1.9741212886837851,5.0
4,2025-11-23,1.0,1.2259604872101555,2.0
4,2025-11-30,0.0,-0.5778609636417612,3.0
4,2025-12-07,2.0,4.030825538349986,2.0
4,2025-12-14,1.0,10.773213730279652,1.0
4,2025-12-21,1.0,9.766034343029549,1.0
4,2025-12-28,1.0,6.9001985804418835,0.0
4,2026-01-04,1.0,23.940473087591656,2.0
4,2026-01-11,1.0,39.33493247595132,1.0
4,2026-01-18,1.0,14.461503596787733,1.0
4,2026-01-25,0.0,97.85809330702777,1.0
4,2026-02-01,1.0,112.39560198071472,1.0
4,2026-02-08,0.0,189.40063886165913,1.0
4,2026-02-15,0.0,53.265037086399076,1.0
4,2026-02-22,0.0,-10.582254727073149,0.0
4,2026-03-01,0.0,66.01373696056288,1.0
4,2026-03-08,0.0,41.285075357739004,0.0
4,2026-03-15,0.0,15.086739880141108,0.0
4,2026-03-22,2.0,10.136891988674197,0.0
4,2026-03-29,1.0,-3.1622914216762865,0.0
5,2021-01-24,0.0,2.027761921447121,0.0
5,2021-01-31,1.0,-0.5747499959807322,0.0
5,2021-02-07,0.0,12.9888597425435,0.0
5,2021-02-14,1.0,4.8125469663505545,0.0
5,2021-02-21,1.0,6.637871161049615,2.0
5,2021-02-28,9.0,2.5588550958170675,0.0
5,2021-03-07,12.0,15.2832065512511,1.0
5,2021-03-14,12.0,12.549307611454307,0.0
5,2021-03-21,8.0,14.309035436063091,1.0
5,2021-03-28,7.0,11.580550563946025,1.0
5,2021-04-04,9.0,17.276351705233637,9.0
5,2021-04-11,5.0,16.54767750092329,12.0
5,2021-04-18,0.0,15.88165734919424,12.0
5,2021-04-25,1.0,10.041963278478379,8.0
5,2021-05-02,1.0,4.5969593551348895,7.0
5,2021-05-09,0.0,4.006702775156109,9.0
5,2021-05-16,0.0,1.6688146398569175,5.0
5,2021-05-23,0.0,0.5061875085874591,0.0
5,2021-05-30,1.0,-0.9878126406197918,1.0
5,2021-06-06,0.0,-0.17265301638661504,1.0
5,2021-06-13,1.0,0.22756236397616586,0.0
5,2021-06-20,0.0,0.21848937972740282,0.0
5,2021-06-27,0.0,0.26762859185405635,0.0
5,2021-07-04,0.0,0.18898097418249973,1.0
5,2021-07-11,0.0,0.08614290785174042,0.0
5,2021-07-18,0.0,0.4001189026022707,1.0
5,2021-07-25,0.0,0.3408751581630655,0.0
5,2021-08-01,0.0,0.7900535609243209,0.0
5,2021-08-08,0.0,0.15490244870097805,0.0
5,2021-08-15,0.0,0.20997091261651604,0.0
5,2021-08-22,0.0,0.08509508345515111,0.0
5,2021-08-29,0.0,0.37040751630969465,0.0
5,2021-09-05,0.0,-0.09814042152998925,0.0
5,2021-09-12,0.0,-0.058988249020626445,0.0
5,2021-09-19,0.0,-0.10748414231479929,0.0
5,2021-09-26,0.0,-0.02739006782424223,0.0
5,2021-10-03,0.0,-0.07102369101650345,0.0
5,2021-10-10,0.0,-0.028011643267598283,0.0
5,2021-10-17,0.0,0.1645552752373592,0.0
5,2021-10-24,0.0,-0.038020973646178166,0.0
5,2021-10-31,1.0,0.2163941785930549,0.0
5,2021-11-07,0.0,-0.0998973996620586,0.0
5,2021-11-14,0.0,0.3851454884066918,0.0
5,2021-11-21,0.0,0.046170058875002,0.0
5,2021-11-28,1.0,-0.012295988547272643,0.0
5,2021-12-05,0.0,0.1270436402915885,1.0
5,2021-12-12,2.0,0.3241328987636741,0.0
5,2021-12-19,0.0,2.193207921309218,0.0
5,2021-12-26,1.0,6.095458959822247,0.0
5,2022-01-02,2.0,4.027652590100135,1.0
5,2022-01-09,9.0,3.8066780739551644,0.0
5,2022-01-16,20.0,9.79419338487722,2.0
5,2022-01-23,51.0,9.632181347715994,0.0
5,2022-01-30,203.0,31.422473125101977,1.0
5,2022-02-06,269.0,50.7848950931709,2.0
5,2022-02-13,463.0,106.02569754672459,9.0
5,2022-02-20,482.0,16.025004581711535,20.0
5,2022-02-27,524.0,93.02040849918953,51.0
5,2022-03-06,753.0,106.25611627652783,203.0
5,2022-03-13,879.0,196.88273967539394,269.0
5,2022-03-20,569.0,547.7976894046647,463.0
5,2022-03-27,344.0,510.54094959700495,482.0
5,2022-04-03,223.0,676.7219736410917,524.0
5,2022-04-10,313.0,469.2647664556401,753.0
5,2022-04-17,122.0,327.61857263636387,879.0
5,2022-04-24,92.0,445.14396646321285,569.0
5,2022-05-01,61.0,160.67297868009987,344.0
5,2022-05-08,17.0,128.14752752453498,223.0
5,2022-05-15,26.0,66.76378427149555,313.0
5,2022-05-22,19.0,12.900163501351676,122.0
5,2022-05-29,14.0,18.547060518651413,92.0
5,2022-06-05,24.0,13.706692603640354,61.0
5,2022-06-12,13.0,4.710931269830025,17.0
5,2022-06-19,11.0,4.63944676329667,26.0
5,2022-06-26,11.0,13.278445180795691,19.0
5,2022-07-03,3.0,8.679612264237113,14.0
5,2022-07-10,3.0,5.443814611862633,24.0
5,2022-07-17,3.0,2.4896062247012223,13.0
5,2022-07-24,1.0,4.855399596370985,11.0
5,2022-07-31,2.0,-0.16360165578934965,11.0
5,2022-08-07,0.0,5.204555057033034,3.0
5,2022-08-14,3.0,0.7778769272028742,3.0
5,2022-08-21,0.0,1.620924957424183,3.0
5,2022-08-28,1.0,0.30763520031794617,1.0
5,2022-09-04,0.0,0.9538452296243923,2.0
5,2022-09-11,1.0,0.41624598069179536,0.0
5,2022-09-18,0.0,0.8367266537747804,3.0
5,2022-09-25,0.0,0.2059922024207334,0.0
5,2022-10-02,6.0,0.42384186872963986,1.0
5,2022-10-09,11.0,0.05016822578347542,0.0
5,2022-10-16,7.0,3.1296434584324664,1.0
5,2022-10-23,9.0,1.773072330485351,0.0
5,2022-10-30,10.0,2.2459838744386103,0.0
5,2022-11-06,4.0,2.002049529949554,6.0
5,2022-11-13,0.0,8.308207941419601,11.0
5,2022-11-20,1.0,3.7820250922772427,7.0
5,2022-11-27,0.0,2.2509098151249316,9.0
5,2022-12-04,3.0,-0.10442465336200961,10.0
5,2022-12-11,2.0,2.6032454914462946,4.0
5,2022-12-18,0.0,-4.581369678946703,0.0
5,2022-12-25,2.0,-2.118062637706164,1.0
5,2023-01-01,0.0,6.765977309094876,0.0
5,2023-01-08,10.0,3.9361861870397368,3.0
5,2023-01-15,7.0,3.0032114410234922,2.0
5,2023-01-22,27.0,23.752377841402172,0.0
5,2023-01-29,37.0,39.108198313270194,2.0
5,2023-02-05,93.0,321.18395025142917,0.0
5,2023-02-12,199.0,705.5363868013218,10.0
5,2023-02-19,250.0,322.8729240368405,7.0
5,2023-02-26,360.0,320.3483117513618,27.0
5,2023-03-05,541.0,108.0109830974809,37.0
5,2023-03-12,589.0,577.273883812168,93.0
5,2023-03-19,581.0,465.02534512211355,199.0
5,2023-03-26,760.0,522.5572543619796,250.0
5,2023-04-02,762.0,383.5545132525503,360.0
5,2023-04-09,540.0,214.87801633661377,541.0
5,2023-04-16,473.0,205.4409861269366,589.0
5,2023-04-23,450.0,235.39074323386635,581.0
5,2023-04-30,225.0,353.01576052068526,760.0
5,2025-09-07,5.0,0.1769115574628626,6.0
5,2025-09-14,4.0,0.2570523668584825,3.0
5,2025-09-21,8.0,2.3767347781713046,9.0
5,2025-09-28,4.0,2.967030042431376,6.0
5,2025-10-05,0.0,3.728931173257137,7.0
5,2025-10-12,5.0,2.369648591921485,5.0
5,2025-10-19,2.0,3.754083353568204,4.0
5,2025-10-26,3.0,2.4118077273373064,8.0
5,2025-11-02,2.0,1.5704104618715606,4.0
5,2025-11-09,1.0,1.709136859289517,0.0
5,2025-11-16,1.0,3.2377454039408367,5.0
5,2025-11-23,0.0,1.0696430917640563,2.0
5,2025-11-30,2.0,1.8377746142337161,3.0
5,2025-12-07,1.0,9.036504739552612,2.0
5,2025-12-14,1.0,16.629296610467243,1.0
5,2025-12-21,1.0,20.806303437249287,1.0
5,2025-12-28,1.0,12.984459816666114,0.0
5,2026-01-04,1.0,19.55690081219585,2.0
5,2026-01-11,1.0,134.01798205435625,1.0
5,2026-01-18,0.0,49.47251313710036,1.0
5,2026-01-25,1.0,414.6033423708101,1.0
5,2026-02-01,0.0,16.9419034276048,1.0
5,2026-02-08,0.0,495.51422987496545,1.0
5,2026-02-15,0.0,157.8859984930049,1.0
5,2026-02-22,0.0,81.28903282030657,0.0
5,2026-03-01,0.0,159.8938790480725,1.0
5,2026-03-08,0.0,37.12660395182877,0.0
5,2026-03-15,2.0,20.27708532398109,0.0
5,2026-03-22,1.0,0.5455353599923642,0.0
6,2021-01-24,1.0,-0.3147464802122796,0.0
6,2021-01-31,0.0,-2.7101686112915337,0.0
6,2021-02-07,1.0,10.63490955770447,0.0
6,2021-02-14,1.0,10.718405953780769,0.0
6,2021-02-21,9.0,10.877177024234408,2.0
6,2021-02-28,12.0,9.662547598333104,0.0
6,2021-03-07,12.0,16.52440219804192,1.0
6,2021-03-14,8.0,10.685371481564614,0.0
6,2021-03-21,7.0,14.96422697840993,1.0
6,2021-03-28,9.0,11.893781852016426,1.0
6,2021-04-04,5.0,15.1444154718401,9.0
6,2021-04-11,0.0,16.40576066878023,12.0
6,2021-04-18,1.0,10.106309141124001,12.0
6,2021-04-25,1.0,10.068435693161575,8.0
6,2021-05-02,0.0,6.561726574970606,7.0
6,2021-05-09,0.0,3.982484596724865,9.0
6,2021-05-16,0.0,2.090591601472924,5.0
6,2021-05-23,1.0,2.4289039981602056,0.0
6,2021-05-30,0.0,-0.2803233805415906,1.0
6,2021-06-06,1.0,0.006112347659477224,1.0
6,2021-06-13,0.0,0.44314625944477287,0.0
6,2021-06-20,0.0,0.49379457338175764,0.0
6,2021-06-27,0.0,0.3234518180718993,0.0
6,2021-07-04,0.0,-0.017197045669707364,1.0
6,2021-07-11,0.0,0.09889417524730695,0.0
6,2021-07-18,0.0,0.4788029194216536,1.0
6,2021-07-25,0.0,0.2132656499666013,0.0
6,2021-08-01,0.0,0.1635477655738442,0.0
6,2021-08-08,0.0,0.07335442055916502,0.0
6,2021-08-15,0.0,0.05236291259860701,0.0
6,2021-08-22,0.0,-0.03293207130627309,0.0
6,2021-08-29,0.0,-0.03416617735776762,0.0
6,2021-09-05,0.0,-0.03652280445614978,0.0
6,2021-09-12,0.0,-0.09269838892256109,0.0
6,2021-09-19,0.0,-0.03823565650082025,0.0
6,2021-09-26,0.0,-0.028676564268195263,0.0
6,2021-10-03,0.0,0.3407555740029364,0.0
6,2021-10-10,0.0,-0.08266882646878045,0.0
6,2021-10-17,0.0,-0.04646699215229568,0.0
6,2021-10-24,1.0,0.2696303093186433,0.0
6,2021-10-31,0.0,-0.028629634612410266,0.0
6,2021-11-07,0.0,0.5339535473227227,0.0
6,2021-11-14,0.0,-0.05514613355458235,0.0
6,2021-11-21,1.0,-0.06923251269561564,0.0
6,2021-11-28,0.0,0.16067723804743653,0.0
6,2021-12-05,2.0,0.39956751949960057,1.0
6,2021-12-12,0.0,0.1269034520645502,0.0
6,2021-12-19,1.0,4.675562812953777,0.0
6,2021-12-26,2.0,4.177993313047144,0.0
6,2022-01-02,9.0,4.494590997291729,1.0
6,2022-01-09,20.0,7.592259799361726,0.0
6,2022-01-16,51.0,11.286524091069435,2.0
6,2022-01-23,203.0,17.395540707973296,0.0
6,2022-01-30,269.0,98.82948666554539,1.0
6,2022-02-06,463.0,51.46195067970858,2.0
6,2022-02-13,482.0,150.42512503363244,9.0
6,2022-02-20,524.0,35.14025201244178,20.0
6,2022-02-27,753.0,69.66121796404681,51.0
6,2022-03-06,879.0,142.500729265645,203.0
6,2022-03-13,569.0,294.95496430677196,269.0
6,2022-03-20,344.0,316.9998336605735,463.0
6,2022-03-27,223.0,481.75904452742014,482.0
6,2022-04-03,313.0,361.1316713853057,524.0
6,2022-04-10,122.0,234.02093334969155,753.0
6,2022-04-17,92.0,141.7945839593996,879.0
6,2022-04-24,61.0,201.69910426579793,569.0
6,2022-05-01,17.0,61.96845083317552,344.0
6,2022-05-08,26.0,36.30724808846032,223.0
6,2022-05-15,19.0,0.8384827355856328,313.0
6,2022-05-22,14.0,6.801952481041769,122.0
6,2022-05-29,24.0,13.205562455157603,92.0
6,2022-06-05,13.0,8.967155000559963,61.0
6,2022-06-12,11.0,4.2580423352674055,17.0
6,2022-06-19,11.0,10.965952570165777,26.0
6,2022-06-26,3.0,7.859437884451498,19.0
6,2022-07-03,3.0,1.338276562076351,14.0
6,2022-07-10,3.0,1.5566846720788,24.0
6,2022-07-17,1.0,3.339965665956432,13.0
6,2022-07-24,2.0,0.9813523685327268,11.0
6,2022-07-31,0.0,1.2016547122168708,11.0
6,2022-08-07,3.0,-0.48754538568742345,3.0
6,2022-08-14,0.0,0.8632914628158967,3.0
6,2022-08-21,1.0,0.2437636358406818,3.0
6,2022-08-28,0.0,0.4376626372574201,1.0
6,2022-09-04,1.0,0.0608810809074949,2.0
6,2022-09-11,0.0,0.3270322196515248,0.0
6,2022-09-18,0.0,0.3996272782664036,3.0
6,2022-09-25,6.0,0.39574473569042434,0.0
6,2022-10-02,11.0,-0.05416541151980944,1.0
6,2022-10-09,7.0,2.342741296051024,0.0
6,2022-10-16,9.0,2.767166034513506,1.0
6,2022-10-23,10.0,1.3748223029736852,0.0
6,2022-10-30,4.0,0.3278459311137679,0.0
6,2022-11-06,0.0,2.845677595360566,6.0
6,2022-11-13,1.0,2.8505103451765432,11.0
6,2022-11-20,0.0,1.3187974180275257,7.0
6,2022-11-27,3.0,1.2224391442317344,9.0
6,2022-12-04,2.0,-1.265630901353963,10.0
6,2022-12-11,0.0,-2.29355527225588,4.0
6,2022-12-18,2.0,-1.7156763503380346,0.0
6,2022-12-25,0.0,-22.96938243822962,1.0
6,2023-01-01,10.0,14.923992991002478,0.0
6,2023-01-08,7.0,4.713123966918975,3.0
6,2023-01-15,27.0,-14.536201888275176,2.0
6,2023-01-22,37.0,17.131991656507232,0.0
6,2023-01-29,93.0,49.72760067945611,2.0
6,2023-02-05,199.0,385.88572521697847,0.0
6,2023-02-12,250.0,505.4035164927169,10.0
6,2023-02-19,360.0,319.8679092541384,7.0
6,2023-02-26,541.0,526.2036991991711,27.0
6,2023-03-05,589.0,513.3569522294052,37.0
6,2023-03-12,581.0,363.66190022501365,93.0
6,2023-03-19,760.0,312.40412795811517,199.0
6,2023-03-26,762.0,398.08193847370296,250.0
6,2023-04-02,540.0,245.46290737059067,360.0
6,2023-04-09,473.0,443.2085189300628,541.0
6,2023-04-16,450.0,325.6562843282067,589.0
6,2023-04-23,225.0,111.7622030908772,581.0
6,2025-09-07,4.0,-0.7546546554762814,6.0
6,2025-09-14,8.0,0.621343525795705,3.0
6,2025-09-21,4.0,2.0146355790194947,9.0
6,2025-09-28,0.0,2.9607324881468706,6.0
6,2025-10-05,5.0,1.316459750052234,7.0
6,2025-10-12,2.0,1.6042405461428533,5.0
6,2025-10-19,3.0,2.1773915519031424,4.0
6,2025-10-26,2.0,1.131078878264199,8.0
6,2025-11-02,1.0,2.3140064465643313,4.0
6,2025-11-09,1.0,1.5075925993534371,0.0
6,2025-11-16,0.0,2.370406552474611,5.0
6,2025-11-23,2.0,1.5801783777465193,2.0
6,2025-11-30,1.0,2.3253705564558107,3.0
6,2025-12-07,1.0,13.328788389698042,2.0
6,2025-12-14,1.0,6.372132818341625,1.0
6,2025-12-21,1.0,4.452743900435147,1.0
6,2025-12-28,1.0,21.937954743846102,0.0
6,2026-01-04,1.0,14.59749509892676,2.0
6,2026-01-11,0.0,106.95619462240899,1.0
6,2026-01-18,1.0,512.0403427793271,1.0
6,2026-01-25,0.0,324.97984553216645,1.0
6,2026-02-01,0.0,161.65911108184932,1.0
6,2026-02-08,0.0,383.5040257952733,1.0
6,2026-02-15,0.0,391.7506566306874,1.0
6,2026-02-22,0.0,87.82549618025749,0.0
6,2026-03-01,0.0,220.290086343433,1.0
6,2026-03-08,2.0,100.04059468715212,0.0
6,2026-03-15,1.0,27.77378827206413,0.0
7,2021-01-24,0.0,-0.0071375005583007405,0.0
7,2021-01-31,1.0,-0.5184156757610046,0.0
7,2021-02-07,1.0,8.060655769151422,0.0
7,2021-02-14,9.0,10.074552448893206,0.0
7,2021-02-21,12.0,5.078288973413548,2.0
7,2021-02-28,12.0,9.147082745931321,0.0
7,2021-03-07,8.0,12.928483725492649,1.0
7,2021-03-14,7.0,7.654356436895771,0.0
7,2021-03-21,9.0,10.956322594895516,1.0
7,2021-03-28,5.0,7.3362661297857095,1.0
7,2021-04-04,0.0,10.669070746488257,9.0
7,2021-04-11,1.0,9.022246618982798,12.0
7,2021-04-18,1.0,6.0889844880717865,12.0
7,2021-04-25,0.0,4.934474625601054,8.0
7,2021-05-02,0.0,5.1259303065818225,7.0
7,2021-05-09,0.0,3.577576760358027,9.0
7,2021-05-16,1.0,-0.37829674025896615,5.0
7,2021-05-23,0.0,-0.21671389412194256,0.0
7,2021-05-30,1.0,-0.012044291023526136,1.0
7,2021-06-06,0.0,0.21004843558241978,1.0
7,2021-06-13,0.0,-0.07360013537450646,0.0
7,2021-06-20,0.0,0.05020906797357879,0.0
7,2021-06-27,0.0,-0.08391505626595236,0.0
7,2021-07-04,0.0,0.23589876117210073,1.0
7,2021-07-11,0.0,0.6548412791740952,0.0
7,2021-07-18,0.0,0.14091354723575178,1.0
7,2021-07-25,0.0,0.18032222469113024,0.0
7,2021-08-01,0.0,0.11957454647529957,0.0
7,2021-08-08,0.0,0.03974420606542726,0.0
7,2021-08-15,0.0,0.10531636029174783,0.0
7,2021-08-22,0.0,-0.16318882226570447,0.0
7,2021-08-29,0.0,-0.0025254013570148582,0.0
7,2021-09-05,0.0,-0.080428129589554,0.0
7,2021-09-12,0.0,-0.12576889716353593,0.0
7,2021-09-19,0.0,-0.001540131788903237,0.0
7,2021-09-26,0.0,-0.2289916527284855,0.0
7,2021-10-03,0.0,-0.010631348874269394,0.0
7,2021-10-10,0.0,0.2407781990785916,0.0
7,2021-10-17,1.0,0.33588290115856584,0.0
7,2021-10-24,0.0,0.21448124929192983,0.0
7,2021-10-31,0.0,0.1292064153015901,0.0
7,2021-11-07,0.0,-0.029520264694575964,0.0
7,2021-11-14,1.0,0.03371310161525295,0.0
7,2021-11-21,0.0,0.7132190308287469,0.0
7,2021-11-28,2.0,0.44199256704168627,0.0
7,2021-12-05,0.0,0.9344487985327611,1.0
7,2021-12-12,1.0,1.532083631037248,0.0
7,2021-12-19,2.0,3.1257052623670747,0.0
7,2021-12-26,9.0,4.0864612100280695,0.0
7,2022-01-02,20.0,5.769642949385978,1.0
7,2022-01-09,51.0,9.186724078780262,0.0
7,2022-01-16,203.0,24.04183497734192,2.0
7,2022-01-23,269.0,65.87278766068334,0.0
7,2022-01-30,463.0,121.04837681176927,1.0
7,2022-02-06,482.0,59.813789265286125,2.0
7,2022-02-13,524.0,112.35768371630824,9.0
7,2022-02-20,753.0,110.2156254650877,20.0
7,2022-02-27,879.0,138.4584844145083,51.0
7,2022-03-06,569.0,152.05256527663613,203.0
7,2022-03-13,344.0,312.76270919468993,269.0
7,2022-03-20,223.0,339.5882675614734,463.0
7,2022-03-27,313.0,397.88285402192156,482.0
7,2022-04-03,122.0,285.94875517489425,524.0
7,2022-04-10,92.0,105.61210846611264,753.0
7,2022-04-17,61.0,93.85118942269995,879.0
7,2022-04-24,17.0,53.84844930819823,569.0
7,2022-05-01,26.0,42.78355891093069,344.0
7,2022-05-08,19.0,32.02245220454224,223.0
7,2022-05-15,14.0,13.981187962674646,313.0
7,2022-05-22,24.0,2.1336624983504344,122.0
7,2022-05-29,13.0,8.233327427789344,92.0
7,2022-06-05,11.0,8.30229073531089,61.0
7,2022-06-12,11.0,3.570257080537275,17.0
7,2022-06-19,3.0,5.447437488094992,26.0
7,2022-06-26,3.0,11.316623689172479,19.0
7,2022-07-03,3.0,1.2091981108827177,14.0
7,2022-07-10,1.0,2.1635073955963167,24.0
7,2022-07-17,2.0,4.569184000810475,13.0
7,2022-07-24,0.0,1.13112983021703,11.0
7,2022-07-31,3.0,0.807810419234359,11.0
7,2022-08-07,0.0,2.162987350669148,3.0
7,2022-08-14,1.0,0.5293666914727858,3.0
7,2022-08-21,0.0,-0.37431964549613694,3.0
7,2022-08-28,1.0,-0.007712897102074396,1.0
7,2022-09-04,0.0,0.5388494313295545,2.0
7,2022-09-11,0.0,0.08282021524190779,0.0
7,2022-09-18,6.0,-0.01561988334057283,3.0
7,2022-09-25,11.0,0.6608851359304015,0.0
7,2022-10-02,7.0,0.9821347974235761,1.0
7,2022-10-09,9.0,4.111284802646547,0.0
7,2022-10-16,10.0,3.6126862720522923,1.0
7,2022-10-23,4.0,1.8279005307931984,0.0
7,2022-10-30,0.0,0.7833927594232477,0.0
7,2022-11-06,1.0,0.5685134766390577,6.0
7,2022-11-13,0.0,0.6043675443316746,11.0
7,2022-11-20,3.0,0.45393190813247447,7.0
7,2022-11-27,2.0,-0.9227704142746905,9.0
7,2022-12-04,0.0,-49.522791545827594,10.0
7,2022-12-11,2.0,25.18774068594744,4.0
7,2022-12-18,0.0,-7.071214124705576,0.0
7,2022-12-25,10.0,-3.7885907296989956,1.0
7,2023-01-01,7.0,2.096698545108757,0.0
7,2023-01-08,27.0,-50.94678003153518,3.0
7,2023-01-15,37.0,-19.85304645295062,2.0
7,2023-01-22,93.0,63.93983373116864,0.0
7,2023-01-29,199.0,99.40554054792226,2.0
7,2023-02-05,250.0,553.7626175148165,0.0
7,2023-02-12,360.0,477.9680040779846,10.0
7,2023-02-19,541.0,512.7612852033126,7.0
7,2023-02-26,589.0,377.5298791619282,27.0
7,2023-03-05,581.0,494.1605014269461,37.0
7,2023-03-12,760.0,188.9075036792735,93.0
7,2023-03-19,762.0,255.9277976343934,199.0
7,2023-03-26,540.0,474.07476497441445,250.0
7,2023-04-02,473.0,187.34210591580106,360.0
7,2023-04-09,450.0,332.2828793720486,541.0
7,2023-04-16,225.0,268.18520646699346,589.0
7,2025-09-07,8.0,0.6198827207586368,6.0
7,2025-09-14,4.0,0.17519378062989796,3.0
7,2025-09-21,0.0,2.0391383182695897,9.0
7,2025-09-28,5.0,2.091518291413335,6.0
7,2025-10-05,2.0,2.0612838872363164,7.0
7,2025-10-12,3.0,2.7270220834658123,5.0
7,2025-10-19,2.0,1.4430080521572701,4.0
7,2025-10-26,1.0,1.0771046952607513,8.0
7,2025-11-02,1.0,1.5195481742350445,4.0
7,2025-11-09,0.0,1.2178279480233298,0.0
7,2025-11-16,2.0,1.651612787951398,5.0
7,2025-11-23,1.0,1.7515384196142112,2.0
7,2025-11-30,1.0,0.42985297560463853,3.0
7,2025-12-07,1.0,37.39472153248993,2.0
7,2025-12-14,1.0,15.591851643689223,1.0
7,2025-12-21,1.0,-1.0725043004717156,1.0
7,2025-12-28,1.0,27.699031302234726,0.0
7,2026-01-04,0.0,26.138767422681315,2.0
7,2026-01-11,1.0,214.95426090357634,1.0
7,2026-01-18,0.0,467.75699067758086,1.0
7,2026-01-25,0.0,488.7120746644339,1.0
7,2026-02-01,0.0,363.15408378306864,1.0
7,2026-02-08,0.0,325.2163025963354,1.0
7,2026-02-15,0.0,354.7426175241636,1.0
7,2026-02-22,0.0,155.10985627143106,0.0
7,2026-03-01,2.0,185.98083958721566,1.0
7,2026-03-08,1.0,400.03951909482714,0.0
8,2021-01-24,1.0,1.6554262708961045,0.0
8,2021-01-31,1.0,2.883237090561251,0.0
8,2021-02-07,9.0,9.94454595231591,0.0
8,2021-02-14,12.0,9.500177333330566,0.0
8,2021-02-21,12.0,2.799836384221426,2.0
8,2021-02-28,8.0,8.221196415082606,0.0
8,2021-03-07,7.0,10.783683906704658,1.0
8,2021-03-14,9.0,9.457172547815967,0.0
8,2021-03-21,5.0,10.4587980238701,1.0
8,2021-03-28,0.0,9.345230640504031,1.0
8,2021-04-04,1.0,16.00520452399115,9.0
8,2021-04-11,1.0,4.183033390854952,12.0
8,2021-04-18,0.0,5.176098017773243,12.0
8,2021-04-25,0.0,1.485584110041793,8.0
8,2021-05-02,0.0,2.135483852442373,7.0
8,2021-05-09,1.0,0.3862886441504358,9.0
8,2021-05-16,0.0,-0.22125239407618477,5.0
8,2021-05-23,1.0,-0.008673677174587615,0.0
8,2021-05-30,0.0,0.42389281881316254,1.0
8,2021-06-06,0.0,0.09540638224154827,1.0
8,2021-06-13,0.0,0.01562979416907066,0.0
8,2021-06-20,0.0,0.279216880194918,0.0
8,2021-06-27,0.0,0.23919565689697758,0.0
8,2021-07-04,0.0,0.7645942454163807,1.0
8,2021-07-11,0.0,-0.2565914458451845,0.0
8,2021-07-18,0.0,0.16218463247986573,1.0
8,2021-07-25,0.0,0.2137065255182884,0.0
8,2021-08-01,0.0,-0.17709866546209327,0.0
8,2021-08-08,0.0,-0.0836078582262725,0.0
8,2021-08-15,0.0,-0.012621195663140199,0.0
8,2021-08-22,0.0,0.016628887306059957,0.0
8,2021-08-29,0.0,-0.05642415864878637,0.0
8,2021-09-05,0.0,-0.033807875058564064,0.0
8,2021-09-12,0.0,-0.03450898607764208,0.0
8,2021-09-19,0.0,1.0665689931910727,0.0
8,2021-09-26,0.0,-0.060478962176813165,0.0
8,2021-10-03,0.0,-0.004343755135245852,0.0
8,2021-10-10,1.0,0.009009286180057958,0.0
8,2021-10-17,0.0,0.11640598386636136,0.0
8,2021-10-24,0.0,0.5438226590598819,0.0
8,2021-10-31,0.0,-0.004447927779750085,0.0
8,2021-11-07,1.0,0.5320087292117817,0.0
